n,scenario,migration_cost_units,policy,cost,switches,ratio_to_unrestricted_oracle,certificate_verified
128,short_bursts,32.0,best_fixed_hindsight,508.000000000000,1,1.384196185286,True
128,short_bursts,32.0,myopic_current_operation,367.000000000000,7,1.000000000000,True
128,short_bursts,32.0,cumulative_leader,498.000000000000,2,1.356948228883,True
128,short_bursts,32.0,exact_k_switch_oracle,451.000000000000,4,1.228882833787,True
128,short_bursts,32.0,exact_unrestricted_oracle,367.000000000000,7,1.000000000000,True
128,random_iid,2.0,tracking_wfa,187.000000000000,27,1.010810810811,True
128,random_iid,2.0,initial_static,3369.000000000000,0,18.210810810811,True
128,random_iid,2.0,best_fixed_hindsight,389.000000000000,1,2.102702702703,True
128,random_iid,2.0,myopic_current_operation,185.000000000000,27,1.000000000000,True
128,random_iid,2.0,cumulative_leader,380.000000000000,2,2.054054054054,True
128,random_iid,2.0,exact_k_switch_oracle,320.000000000000,4,1.729729729730,True
128,random_iid,2.0,exact_unrestricted_oracle,185.000000000000,27,1.000000000000,True
128,random_iid,8.0,tracking_wfa,370.000000000000,11,1.124620060790,True
128,random_iid,8.0,initial_static,3369.000000000000,0,10.240121580547,True
128,random_iid,8.0,best_fixed_hindsight,395.000000000000,1,1.200607902736,True
128,random_iid,8.0,myopic_current_operation,349.000000000000,27,1.060790273556,True
128,random_iid,8.0,cumulative_leader,392.000000000000,2,1.191489361702,True
128,random_iid,8.0,exact_k_switch_oracle,344.000000000000,4,1.045592705167,True
128,random_iid,8.0,exact_unrestricted_oracle,329.000000000000,12,1.000000000000,True
128,random_iid,32.0,tracking_wfa,440.000000000000,2,1.086419753086,True
128,random_iid,32.0,initial_static,3369.000000000000,0,8.318518518519,True
128,random_iid,32.0,best_fixed_hindsight,419.000000000000,1,1.034567901235,True
128,random_iid,32.0,myopic_current_operation,970.000000000000,23,2.395061728395,True
128,random_iid,32.0,cumulative_leader,440.000000000000,2,1.086419753086,True
128,random_iid,32.0,exact_k_switch_oracle,405.000000000000,2,1.000000000000,True
128,random_iid,32.0,exact_unrestricted_oracle,405.000000000000,2,1.000000000000,True
128,markov_bursty,2.0,tracking_wfa,127.000000000000,7,1.000000000000,True
128,markov_bursty,2.0,initial_static,1774.000000000000,0,13.968503937008,True
128,markov_bursty,2.0,best_fixed_hindsight,336.000000000000,1,2.645669291339,True
128,markov_bursty,2.0,myopic_current_operation,127.000000000000,7,1.000000000000,True
128,markov_bursty,2.0,cumulative_leader,320.000000000000,2,2.519685039370,True
128,markov_bursty,2.0,exact_k_switch_oracle,223.000000000000,4,1.755905511811,True
128,markov_bursty,2.0,exact_unrestricted_oracle,127.000000000000,7,1.000000000000,True
128,markov_bursty,8.0,tracking_wfa,169.000000000000,7,1.000000000000,True
128,markov_bursty,8.0,initial_static,1774.000000000000,0,10.497041420118,True
128,markov_bursty,8.0,best_fixed_hindsight,342.000000000000,1,2.023668639053,True
128,markov_bursty,8.0,myopic_current_operation,169.000000000000,7,1.000000000000,True
128,markov_bursty,8.0,cumulative_leader,332.000000000000,2,1.964497041420,True
128,markov_bursty,8.0,exact_k_switch_oracle,247.000000000000,4,1.461538461538,True
128,markov_bursty,8.0,exact_unrestricted_oracle,169.000000000000,7,1.000000000000,True
128,markov_bursty,32.0,tracking_wfa,483.000000000000,5,1.454819277108,True
128,markov_bursty,32.0,initial_static,1774.000000000000,0,5.343373493976,True
128,markov_bursty,32.0,best_fixed_hindsight,366.000000000000,1,1.102409638554,True
128,markov_bursty,32.0,myopic_current_operation,337.000000000000,7,1.015060240964,True
128,markov_bursty,32.0,cumulative_leader,416.000000000000,2,1.253012048193,True
128,markov_bursty,32.0,exact_k_switch_oracle,343.000000000000,4,1.033132530120,True
128,markov_bursty,32.0,exact_unrestricted_oracle,332.000000000000,6,1.000000000000,True
128,varying_ranges,2.0,tracking_wfa,192.000000000000,1,1.000000000000,True
128,varying_ranges,2.0,initial_static,4969.000000000000,0,25.880208333333,True
128,varying_ranges,2.0,best_fixed_hindsight,192.000000000000,1,1.000000000000,True
128,varying_ranges,2.0,myopic_current_operation,192.000000000000,1,1.000000000000,True
128,varying_ranges,2.0,cumulative_leader,192.000000000000,1,1.000000000000,True
128,varying_ranges,2.0,exact_k_switch_oracle,192.000000000000,1,1.000000000000,True
128,varying_ranges,2.0,exact_unrestricted_oracle,192.000000000000,1,1.000000000000,True
128,varying_ranges,8.0,tracking_wfa,210.000000000000,1,1.060606060606,True
128,varying_ranges,8.0,initial_static,4969.000000000000,0,25.095959595960,True
128,varying_ranges,8.0,best_fixed_hindsight,198.000000000000,1,1.000000000000,True
128,varying_ranges,8.0,myopic_current_operation,198.000000000000,1,1.000000000000,True
128,varying_ranges,8.0,cumulative_leader,198.000000000000,1,1.000000000000,True
128,varying_ranges,8.0,exact_k_switch_oracle,198.000000000000,1,1.000000000000,True
128,varying_ranges,8.0,exact_unrestricted_oracle,198.000000000000,1,1.000000000000,True
128,varying_ranges,32.0,tracking_wfa,259.000000000000,1,1.166666666667,True
128,varying_ranges,32.0,initial_static,4969.000000000000,0,22.382882882883,True
128,varying_ranges,32.0,best_fixed_hindsight,222.000000000000,1,1.000000000000,True
128,varying_ranges,32.0,myopic_current_operation,259.000000000000,1,1.166666666667,True
128,varying_ranges,32.0,cumulative_leader,234.000000000000,1,1.054054054054,True
128,varying_ranges,32.0,exact_k_switch_oracle,222.000000000000,1,1.000000000000,True
128,varying_ranges,32.0,exact_unrestricted_oracle,222.000000000000,1,1.000000000000,True
