n,scenario,migration_cost_units,candidate,fixed_total_cost,ratio_to_tracking_wfa,memory_slots,height
128,update_to_range,2.0,prefix_sum,3481.000000000000,24.006896551724,257,1
128,update_to_range,2.0,fenwick,559.000000000000,3.855172413793,257,7
128,update_to_range,2.0,sqrt_decomposition,1465.000000000000,10.103448275862,139,1
128,update_to_range,2.0,segment_tree,719.000000000000,4.958620689655,256,7
128,update_to_range,2.0,certirange_point,1488.000000000000,10.262068965517,383,7
128,update_to_range,2.0,certirange_range,1488.000000000000,10.262068965517,383,7
128,update_to_range,8.0,sorted_array,4430.000000000000,29.337748344371,128,0
128,update_to_range,8.0,prefix_sum,3487.000000000000,23.092715231788,257,1
128,update_to_range,8.0,fenwick,565.000000000000,3.741721854305,257,7
128,update_to_range,8.0,sqrt_decomposition,1471.000000000000,9.741721854305,139,1
128,update_to_range,8.0,segment_tree,725.000000000000,4.801324503311,256,7
128,update_to_range,8.0,certirange_point,1494.000000000000,9.894039735099,383,7
128,update_to_range,8.0,certirange_range,1494.000000000000,9.894039735099,383,7
128,update_to_range,32.0,sorted_array,4430.000000000000,25.314285714286,128,0
128,update_to_range,32.0,prefix_sum,3511.000000000000,20.062857142857,257,1
128,update_to_range,32.0,fenwick,589.000000000000,3.365714285714,257,7
128,update_to_range,32.0,sqrt_decomposition,1495.000000000000,8.542857142857,139,1
128,update_to_range,32.0,segment_tree,749.000000000000,4.280000000000,256,7
128,update_to_range,32.0,certirange_point,1518.000000000000,8.674285714286,383,7
128,update_to_range,32.0,certirange_range,1518.000000000000,8.674285714286,383,7
128,three_phase,2.0,sorted_array,2988.000000000000,22.809160305344,128,0
128,three_phase,2.0,prefix_sum,2097.000000000000,16.007633587786,257,1
128,three_phase,2.0,fenwick,403.000000000000,3.076335877863,257,7
128,three_phase,2.0,sqrt_decomposition,1012.000000000000,7.725190839695,139,1
128,three_phase,2.0,segment_tree,510.000000000000,3.893129770992,256,7
128,three_phase,2.0,certirange_point,1248.000000000000,9.526717557252,383,7
128,three_phase,2.0,certirange_range,1248.000000000000,9.526717557252,383,7
128,three_phase,8.0,sorted_array,2988.000000000000,20.895104895105,128,0
128,three_phase,8.0,prefix_sum,2103.000000000000,14.706293706294,257,1
128,three_phase,8.0,fenwick,409.000000000000,2.860139860140,257,7
128,three_phase,8.0,sqrt_decomposition,1018.000000000000,7.118881118881,139,1
128,three_phase,8.0,segment_tree,516.000000000000,3.608391608392,256,7
128,three_phase,8.0,certirange_point,1254.000000000000,8.769230769231,383,7
128,three_phase,8.0,certirange_range,1254.000000000000,8.769230769231,383,7
128,three_phase,32.0,sorted_array,2988.000000000000,11.857142857143,128,0
128,three_phase,32.0,prefix_sum,2127.000000000000,8.440476190476,257,1
128,three_phase,32.0,fenwick,433.000000000000,1.718253968254,257,7
128,three_phase,32.0,sqrt_decomposition,1042.000000000000,4.134920634921,139,1
128,three_phase,32.0,segment_tree,540.000000000000,2.142857142857,256,7
128,three_phase,32.0,certirange_point,1278.000000000000,5.071428571429,383,7
128,three_phase,32.0,certirange_range,1278.000000000000,5.071428571429,383,7
128,alternating_range_update,2.0,sorted_array,4554.000000000000,13.758308157100,128,0
128,alternating_range_update,2.0,prefix_sum,3327.000000000000,10.051359516616,257,1
128,alternating_range_update,2.0,fenwick,526.000000000000,1.589123867069,257,7
128,alternating_range_update,2.0,sqrt_decomposition,1435.000000000000,4.335347432024,139,1
128,alternating_range_update,2.0,segment_tree,669.000000000000,2.021148036254,256,7
128,alternating_range_update,2.0,certirange_point,1284.000000000000,3.879154078550,383,7
128,alternating_range_update,2.0,certirange_range,1284.000000000000,3.879154078550,383,7
128,alternating_range_update,8.0,sorted_array,4554.000000000000,8.433333333333,128,0
128,alternating_range_update,8.0,prefix_sum,3333.000000000000,6.172222222222,257,1
128,alternating_range_update,8.0,fenwick,532.000000000000,0.985185185185,257,7
128,alternating_range_update,8.0,sqrt_decomposition,1441.000000000000,2.668518518519,139,1
128,alternating_range_update,8.0,segment_tree,675.000000000000,1.250000000000,256,7
128,alternating_range_update,8.0,certirange_point,1290.000000000000,2.388888888889,383,7
128,alternating_range_update,8.0,certirange_range,1290.000000000000,2.388888888889,383,7
128,alternating_range_update,32.0,sorted_array,4554.000000000000,7.744897959184,128,0
128,alternating_range_update,32.0,prefix_sum,3357.000000000000,5.709183673469,257,1
128,alternating_range_update,32.0,fenwick,556.000000000000,0.945578231293,257,7
128,alternating_range_update,32.0,sqrt_decomposition,1465.000000000000,2.491496598639,139,1
128,alternating_range_update,32.0,segment_tree,699.000000000000,1.188775510204,256,7
128,alternating_range_update,32.0,certirange_point,1314.000000000000,2.234693877551,383,7
128,alternating_range_update,32.0,certirange_range,1314.000000000000,2.234693877551,383,7
128,short_bursts,2.0,sorted_array,4416.000000000000,28.127388535032,128,0
128,short_bursts,2.0,prefix_sum,1717.000000000000,10.936305732484,257,1
128,short_bursts,2.0,fenwick,478.000000000000,3.044585987261,257,7
128,short_bursts,2.0,sqrt_decomposition,1193.000000000000,7.598726114650,139,1
128,short_bursts,2.0,segment_tree,553.000000000000,3.522292993631,256,7
128,short_bursts,2.0,certirange_point,1510.000000000000,9.617834394904,383,7
128,short_bursts,2.0,certirange_range,1510.000000000000,9.617834394904,383,7
128,short_bursts,8.0,sorted_array,4416.000000000000,22.190954773869,128,0
128,short_bursts,8.0,prefix_sum,1723.000000000000,8.658291457286,257,1
128,short_bursts,8.0,fenwick,484.000000000000,2.432160804020,257,7
128,short_bursts,8.0,sqrt_decomposition,1199.000000000000,6.025125628141,139,1
128,short_bursts,8.0,segment_tree,559.000000000000,2.809045226131,256,7
128,short_bursts,8.0,certirange_point,1516.000000000000,7.618090452261,383,7
128,short_bursts,8.0,certirange_range,1516.000000000000,7.618090452261,383,7
128,short_bursts,32.0,sorted_array,4416.000000000000,10.718446601942,128,0
128,short_bursts,32.0,prefix_sum,1747.000000000000,4.240291262136,257,1
128,short_bursts,32.0,fenwick,508.000000000000,1.233009708738,257,7
128,short_bursts,32.0,sqrt_decomposition,1223.000000000000,2.968446601942,139,1
128,short_bursts,32.0,segment_tree,583.000000000000,1.415048543689,256,7
128,short_bursts,32.0,certirange_point,1540.000000000000,3.737864077670,383,7
128,short_bursts,32.0,certirange_range,1540.000000000000,3.737864077670,383,7
128,random_iid,2.0,sorted_array,3369.000000000000,18.016042780749,128,0
128,random_iid,2.0,prefix_sum,1502.000000000000,8.032085561497,257,1
128,random_iid,2.0,fenwick,389.000000000000,2.080213903743,257,7
128,random_iid,2.0,sqrt_decomposition,995.000000000000,5.320855614973,139,1
128,random_iid,2.0,segment_tree,512.000000000000,2.737967914439,256,7
128,random_iid,2.0,certirange_point,1323.000000000000,7.074866310160,383,7
128,random_iid,2.0,certirange_range,1323.000000000000,7.074866310160,383,7
128,random_iid,8.0,sorted_array,3369.000000000000,9.105405405405,128,0
128,random_iid,8.0,prefix_sum,1508.000000000000,4.075675675676,257,1
128,random_iid,8.0,fenwick,395.000000000000,1.067567567568,257,7
128,random_iid,8.0,sqrt_decomposition,1001.000000000000,2.705405405405,139,1
128,random_iid,8.0,segment_tree,518.000000000000,1.400000000000,256,7
128,random_iid,8.0,certirange_point,1329.000000000000,3.591891891892,383,7
128,random_iid,8.0,certirange_range,1329.000000000000,3.591891891892,383,7
128,random_iid,32.0,sorted_array,3369.000000000000,7.656818181818,128,0
128,random_iid,32.0,prefix_sum,1532.000000000000,3.481818181818,257,1
128,random_iid,32.0,fenwick,419.000000000000,0.952272727273,257,7
128,random_iid,32.0,sqrt_decomposition,1025.000000000000,2.329545454545,139,1
128,random_iid,32.0,segment_tree,542.000000000000,1.231818181818,256,7
128,random_iid,32.0,certirange_point,1353.000000000000,3.075000000000,383,7
128,random_iid,32.0,certirange_range,1353.000000000000,3.075000000000,383,7
128,markov_bursty,2.0,sorted_array,1774.000000000000,13.968503937008,128,0
128,markov_bursty,2.0,prefix_sum,2377.000000000000,18.716535433071,257,1
128,markov_bursty,2.0,fenwick,336.000000000000,2.645669291339,257,7
128,markov_bursty,2.0,sqrt_decomposition,868.000000000000,6.834645669291,139,1
128,markov_bursty,2.0,segment_tree,483.000000000000,3.803149606299,256,7
128,markov_bursty,2.0,certirange_point,1042.000000000000,8.204724409449,383,7
128,markov_bursty,2.0,certirange_range,1042.000000000000,8.204724409449,383,7
128,markov_bursty,8.0,sorted_array,1774.000000000000,10.497041420118,128,0
128,markov_bursty,8.0,prefix_sum,2383.000000000000,14.100591715976,257,1
128,markov_bursty,8.0,fenwick,342.000000000000,2.023668639053,257,7
128,markov_bursty,8.0,sqrt_decomposition,874.000000000000,5.171597633136,139,1
128,markov_bursty,8.0,segment_tree,489.000000000000,2.893491124260,256,7
128,markov_bursty,8.0,certirange_point,1048.000000000000,6.201183431953,383,7
128,markov_bursty,8.0,certirange_range,1048.000000000000,6.201183431953,383,7
128,markov_bursty,32.0,sorted_array,1774.000000000000,3.672877846791,128,0
128,markov_bursty,32.0,prefix_sum,2407.000000000000,4.983436853002,257,1
128,markov_bursty,32.0,fenwick,366.000000000000,0.757763975155,257,7
128,markov_bursty,32.0,sqrt_decomposition,898.000000000000,1.859213250518,139,1
128,markov_bursty,32.0,segment_tree,513.000000000000,1.062111801242,256,7
128,markov_bursty,32.0,certirange_point,1072.000000000000,2.219461697723,383,7
128,markov_bursty,32.0,certirange_range,1072.000000000000,2.219461697723,383,7
128,varying_ranges,2.0,sorted_array,4969.000000000000,25.880208333333,128,0
128,varying_ranges,2.0,prefix_sum,192.000000000000,1.000000000000,257,1
128,varying_ranges,2.0,fenwick,644.000000000000,3.354166666667,257,7
128,varying_ranges,2.0,sqrt_decomposition,1418.000000000000,7.385416666667,139,1
128,varying_ranges,2.0,segment_tree,535.000000000000,2.786458333333,256,7
128,varying_ranges,2.0,certirange_point,2226.000000000000,11.593750000000,383,7
128,varying_ranges,2.0,certirange_range,2226.000000000000,11.593750000000,383,7
128,varying_ranges,8.0,sorted_array,4969.000000000000,23.661904761905,128,0
128,varying_ranges,8.0,prefix_sum,198.000000000000,0.942857142857,257,1
128,varying_ranges,8.0,fenwick,650.000000000000,3.095238095238,257,7
128,varying_ranges,8.0,sqrt_decomposition,1424.000000000000,6.780952380952,139,1
128,varying_ranges,8.0,segment_tree,541.000000000000,2.576190476190,256,7
128,varying_ranges,8.0,certirange_point,2232.000000000000,10.628571428571,383,7
128,varying_ranges,8.0,certirange_range,2232.000000000000,10.628571428571,383,7
128,varying_ranges,32.0,sorted_array,4969.000000000000,19.185328185328,128,0
128,varying_ranges,32.0,prefix_sum,222.000000000000,0.857142857143,257,1
128,varying_ranges,32.0,fenwick,674.000000000000,2.602316602317,257,7
128,varying_ranges,32.0,sqrt_decomposition,1448.000000000000,5.590733590734,139,1
128,varying_ranges,32.0,segment_tree,565.000000000000,2.181467181467,256,7
128,varying_ranges,32.0,certirange_point,2256.000000000000,8.710424710425,383,7
128,varying_ranges,32.0,certirange_range,2256.000000000000,8.710424710425,383,7
